range_m,freq_hz,TL_db
1000,12218.75,61.702984755218516
1000,12250.0,61.710855963320206
1000,12281.25,61.71874448076402
1000,12312.5,61.726650288219815
1000,12343.75,61.73457336632199
1000,12375.0,61.74251369566965
1000,12406.25,61.75047125682679
1000,12437.5,61.75844603032249
1000,12468.75,61.766437996651014
1000,12500.0,61.77444713627206
1000,12531.25,61.78247342961087
1000,12562.5,61.790516857058414
1000,12593.75,61.79857739897157
1000,12625.0,61.80665503567326
1000,12656.25,61.814749747452645
1000,12687.5,61.822861514565275
1000,12718.75,61.830990317233244
1000,12750.0,61.839136135645354
1000,12781.25,61.847298949957306
1000,12812.5,61.85547874029182
1000,12843.75,61.86367548673883
1000,12875.0,61.871889169355605
1000,12906.25,61.88011976816695
1000,12937.5,61.88836726316535
1000,12968.75,61.896631634311106
1000,13000.0,61.90491286153252
1000,13031.25,61.91321092472607
1000,13062.5,61.921525803756495
1000,13093.75,61.92985747845703
1000,13125.0,61.938205928629515
1000,13156.25,61.94657113404456
1000,13187.5,61.95495307444172
1000,13218.75,61.96335172952961
1000,13250.0,61.971767078986105
1000,13281.25,61.98019910245845
1000,13312.5,61.98864777956343
1000,13343.75,61.99711308988754
1000,13375.0,62.005595012987115
1000,13406.25,62.01409352838847
1000,13437.5,62.0226086155881
1000,13468.75,62.031140254052765
1000,13500.0,62.039688423219694
1000,13531.25,62.048253102496716
1000,13562.5,62.05683427126239
1000,13593.75,62.06543190886618
1000,13625.0,62.07404599462861
1000,13656.25,62.08267650784138
1000,13687.5,62.09132342776753
1000,13718.75,62.099986733641586
1000,13750.0,62.10866640466973
1000,13781.25,62.1173624200299
1000,13812.5,62.12607475887197
1000,13843.75,62.13480340031791
1000,13875.0,62.143548323461864
1000,13906.25,62.15230950737038
1000,13937.5,62.16108693108251
1000,13968.75,62.169880573609944
1000,14000.0,62.178690413937176
1000,14031.25,62.187516431021656
1000,14062.5,62.1963586037939
1000,14093.75,62.20521691115767
1000,14125.0,62.21409133199009
1000,14156.25,62.22298184514181
1000,14187.5,62.23188842943713
1000,14218.75,62.240811063674144
1000,14250.0,62.2497497266249
1000,14281.25,62.25870439703553
1000,14312.5,62.26767505362638
1000,14343.75,62.276661675092164
1000,14375.0,62.285664240102115
1000,14406.25,62.2946827273001
1000,14437.5,62.30371711530478
1000,14468.75,62.31276738270974
1000,14500.0,62.32183350808363
1000,14531.25,62.330915469970314
1000,14562.5,62.34001324688901
1000,14593.75,62.34912681733439
1000,14625.0,62.35825615977678
1000,14656.25,62.367401252662255
1000,14687.5,62.3765620744128
1000,14718.75,62.385738603426425
1000,14750.0,62.39493081807733
1000,14781.25,62.40413869671601
1000,14812.5,62.413362217669444
1000,14843.75,62.42260135924116
1000,14875.0,62.431856099711446
1000,14906.25,62.44112641733743
1000,14937.5,62.45041229035325
1000,14968.75,62.45971369697018
1000,15000.0,62.469030615376745
1000,15031.25,62.47836302373891
1000,15062.5,62.487710900200156
1000,15093.75,62.49707422288165
1000,15125.0,62.50645296988239
1000,15156.25,62.51584711927928
1000,15187.5,62.52525664912736
1000,15218.75,62.53468153745984
1000,15250.0,62.54412176228831
1000,15281.25,62.55357730160285
1000,15312.5,62.56304813337214
1000,15343.75,62.57253423554363
1000,15375.0,62.58203558604365
1000,15406.25,62.59155216277756
1000,15437.5,62.601083943629874
1000,15468.75,62.61063090646438
1000,15500.0,62.620193029124295
1000,15531.25,62.62977028943241
1000,15562.5,62.63936266519117
1000,15593.75,62.64897013418286
1000,15625.0,62.658592674169704
1000,15656.25,62.66823026289403
1000,15687.5,62.67788287807834
1000,15718.75,62.68755049742553
1000,15750.0,62.697233098618945
1000,15781.25,62.70693065932255
1000,15812.5,62.716643157181046
1000,15843.75,62.726370569820006
1000,15875.0,62.73611287484601
1000,15906.25,62.745870049846765
1000,15937.5,62.75564207239125
1000,15968.75,62.76542892002982
1000,16000.0,62.77523057029438
2000,0.0,66.02659991327963
2000,31.25,66.02683609372433
2000,62.5,66.02754212954156
2000,93.75,66.02871057694327
2000,125.0,66.03032926823984
2000,156.25,66.03238165639905
2000,187.5,66.03484727184339
2000,218.75,66.03770226847965
2000,250.0,66.04092003271602
2000,281.25,66.04447182792892
2000,312.5,66.04832744742818
2000,343.75,66.05245585118979
2000,375.0,66.05682576511357
2000,406.25,66.0614062258869
2000,437.5,66.06616705925043
2000,468.75,66.07107928416849
2000,500.0,66.07611543977191
2000,531.25,66.08124983573224
2000,562.5,66.08645872979656
2000,593.75,66.09172043851198
2000,625.0,66.09701538871174
2000,656.25,66.10232611819364
2000,687.5,66.10763723429828
2000,718.75,66.11293533890796
2000,750.0,66.11820892785842
2000,781.25,66.12344827199574
2000,812.5,66.12864528621839
2000,843.75,66.13379339189657
2000,875.0,66.13888737712163
2000,906.25,66.14392325834781
2000,937.5,66.14889814617841
2000,968.75,66.15381011733207
2000,1000.0,66.1586580942111
2000,1031.25,66.16344173297956
2000,1062.5,66.16816132064068
2000,1093.75,66.1728176812711
2000,1125.0,66.17741209131339
2000,1156.25,66.18194620363845
2000,1187.5,66.18642197995366
2000,1218.75,66.19084163104247
2000,1250.0,66.19520756426685
2000,1281.25,66.19952233773812
2000,1312.5,66.20378862055743
2000,1343.75,66.20800915853866
2000,1375.0,66.21218674485016
2000,1406.25,66.2163241950422
2000,1437.5,66.22042432596335
2000,1468.75,66.22448993810684
2000,1500.0,66.2285238009679
2000,1531.25,66.23252864103144
2000,1562.5,66.23650713204742
2000,1593.75,66.24046188728686
2000,1625.0,66.24439545350499
2000,1656.25,66.24831030636918
2000,1687.5,66.25220884713723
2000,1718.75,66.2560934003982
2000,1750.0,66.25996621271064
2000,1781.25,66.26382945199424
2000,1812.5,66.26768520755002
2000,1843.75,66.27153549060004
2000,1875.0,66.2753822352533
2000,1906.25,66.27922729981657
2000,1937.5,66.28307246838116
2000,1968.75,66.28691945262598
2000,2000.0,66.29076989378645
2000,2031.25,66.29462536474634
2000,2062.5,66.29848737221609
2000,2093.75,66.3023573589671
2000,2125.0,66.3062367060966
2000,2156.25,66.31012673530152
2000,2187.5,66.31402871114408
2000,2218.75,66.31794384329453
2000,2250.0,66.32187328873954
2000,2281.25,66.32581815394676
2000,2312.5,66.32977949697832
2000,2343.75,66.33375832954755
2000,2375.0,66.33775561901476
2000,2406.25,66.34177229031896
2000,2437.5,66.34580922784356
2000,2468.75,66.34986727721486
2000,2500.0,66.35394724703283
2000,2531.25,66.35804991053436
2000,2562.5,66.36217600718936
2000,2593.75,66.36632624423096
2000,2625.0,66.3705012981208
2000,2656.25,66.374701815951
2000,2687.5,66.37892841678462
2000,2718.75,66.3831816929363
2000,2750.0,66.38746221119499
2000,2781.25,66.39177051399088
2000,2812.5,66.39610712050857
2000,2843.75,66.40047252774842
2000,2875.0,66.40486721153826
2000,2906.25,66.40929162749738
2000,2937.5,66.41374621195504
2000,2968.75,66.4182313828252
2000,3000.0,66.42274754043952
2000,3031.25,66.42729506834068
2000,3062.5,66.43187433403753
2000,3093.75,66.43648568972405
2000,3125.0,66.44112947296382
2000,3156.25,66.44580600734146
2000,3187.5,66.45051560308289
2000,3218.75,66.45525855764566
2000,3250.0,66.46003515628104
2000,3281.25,66.4648456725689
2000,3312.5,66.46969036892727
2000,3343.75,66.47456949709722
2000,3375.0,66.47948329860472
2000,3406.25,66.48443200520038
2000,3437.5,66.48941583927832
2000,3468.75,66.49443501427517
2000,3500.0,66.49948973505006
2000,3531.25,66.50458019824673
2000,3562.5,66.50970659263862
2000,3593.75,66.51486909945767
2000,3625.0,66.52006789270773
2000,3656.25,66.52530313946346
2000,3687.5,66.53057500015514
2000,3718.75,66.53588362884044
2000,3750.0,66.54122917346356
2000,3781.25,66.54661177610245
2000,3812.5,66.55203157320469
2000,3843.75,66.55748869581262
2000,3875.0,66.56298326977827
2000,3906.25,66.56851541596839
2000,3937.5,66.57408525046044
2000,3968.75,66.57969288472961
2000,4000.0,66.5853384258275
2000,4031.25,66.59102197655292
2000,4062.5,66.59674363561504
2000,4093.75,66.60250349778924
2000,4125.0,66.60830165406635
2000,4156.25,66.61413819179506
2000,4187.5,66.62001319481836
2000,4218.75,66.62592674360388
2000,4250.0,66.6318789153687
2000,4281.25,66.63786978419878
2000,4312.5,66.64389942116317
2000,4343.75,66.64996789442348
2000,4375.0,66.65607526933867
2000,4406.25,66.66222160856533
2000,4437.5,66.66840697215383
2000,4468.75,66.6746314176404
2000,4500.0,66.68089500013544
2000,4531.25,66.687197772408
2000,4562.5,66.69353978496699
2000,4593.75,66.6999210861389
2000,4625.0,66.70634172214235
2000,4656.25,66.71280173715975
2000,4687.5,66.71930117340578
2000,4718.75,66.72584007119343
2000,4750.0,66.7324184689971
2000,4781.25,66.73903640351342
2000,4812.5,66.74569390971945
2000,4843.75,66.75239102092874
2000,4875.0,66.75912776884505
2000,4906.25,66.76590418361401
2000,4937.5,66.77272029387288
2000,4968.75,66.77957612679813
2000,5000.0,66.78647170815142
2000,5031.25,66.79340706232367
2000,5062.5,66.80038221237751
2000,5093.75,66.80739718008807
2000,5125.0,66.81445198598225
2000,5156.25,66.82154664937647
2000,5187.5,66.8286811884131
2000,5218.75,66.83585562009537
2000,5250.0,66.84306996032113
2000,5281.25,66.85032422391528
2000,5312.5,66.85761842466101
2000,5343.75,66.86495257532992
2000,5375.0,66.87232668771101
2000,5406.25,66.87974077263867
2000,5437.5,66.88719484001956
2000,5468.75,66.89468889885866
2000,5500.0,66.90222295728422
2000,5531.25,66.909797022572
2000,5562.5,66.91741110116845
2000,5593.75,66.92506519871331
2000,5625.0,66.9327593200612
2000,5656.25,66.94049346930252
2000,5687.5,66.94826764978373
2000,5718.75,66.95608186412676
2000,5750.0,66.96393611424789
2000,5781.25,66.97183040137585
2000,5812.5,66.97976472606945
2000,5843.75,66.98773908823449
2000,5875.0,66.99575348714012
2000,5906.25,67.00380792143476
2000,5937.5,67.01190238916125
2000,5968.75,67.02003688777181
2000,6000.0,67.02821141414219
2000,6031.25,67.03642596458559
2000,6062.5,67.04468053486596
2000,6093.75,67.05297512021102
2000,6125.0,67.06130971532464
2000,6156.25,67.06968431439908
2000,6187.5,67.07809891112663
2000,6218.75,67.08655349871094
2000,6250.0,67.09504806987803
2000,6281.25,67.10358261688691
2000,6312.5,67.11215713153985
2000,6343.75,67.12077160519236
2000,6375.0,67.12942602876285
2000,6406.25,67.13812039274194
2000,6437.5,67.14685468720158
2000,6468.75,67.15562890180381
2000,6500.0,67.16444302580922
2000,6531.25,67.1732970480853
2000,6562.5,67.18219095711433
2000,6593.75,67.19112474100123
2000,6625.0,67.20009838748102
2000,6656.25,67.20911188392614
2000,6687.5,67.21816521735353
2000,6718.75,67.22725837443151
2000,6750.0,67.2363913414864
2000,6781.25,67.24556410450903
2000,6812.5,67.25477664916103
2000,6843.75,67.26402896078088
2000,6875.0,67.27332102438986
2000,6906.25,67.28265282469779
2000,6937.5,67.29202434610865
2000,6968.75,67.30143557272592
2000,7000.0,67.31088648835795
2000,7031.25,67.32037707652302
2000,7062.5,67.32990732045428
2000,7093.75,67.3394772031047
2000,7125.0,67.34908670715173
2000,7156.25,67.35873581500178
2000,7187.5,67.36842450879477
2000,7218.75,67.37815277040848
2000,7250.0,67.38792058146262
2000,7281.25,67.39772792332306
2000,7312.5,67.40757477710576
2000,7343.75,67.41746112368061
2000,7375.0,67.42738694367529
2000,7406.25,67.43735221747882
2000,7437.5,67.44735692524527
2000,7468.75,67.45740104689715
2000,7500.0,67.46748456212882
2000,7531.25,67.47760745040982
2000,7562.5,67.48776969098803
2000,7593.75,67.49797126289288
2000,7625.0,67.50821214493834
2000,7656.25,67.51849231572595
2000,7687.5,67.52881175364764
2000,7718.75,67.53917043688868
2000,7750.0,67.54956834343032
2000,7781.25,67.56000545105255
2000,7812.5,67.57048173733669
2000,7843.75,67.58099717966799
2000,7875.0,67.59155175523807
2000,7906.25,67.60214544104741
2000,7937.5,67.61277821390769
2000,7968.75,67.6234500504441
2000,8000.0,67.6341609270977
2000,8031.25,67.64491082012748
2000,8062.5,67.65569970561265
2000,8093.75,67.66652755945469
2000,8125.0,67.67739435737941
2000,8156.25,67.68830007493898
2000,8187.5,67.6992446875139
2000,8218.75,67.71022817031488
2000,8250.0,67.7212504983848
2000,8281.25,67.73231164660046
2000,8312.5,67.74341158967444
2000,8343.75,67.7545503021568
2000,8375.0,67.76572775843684
2000,8406.25,67.77694393274476
2000,8437.5,67.7881987991533
2000,8468.75,67.7994923315794
2000,8500.0,67.81082450378568
2000,8531.25,67.82219528938205
2000,8562.5,67.83360466182718
2000,8593.75,67.84505259443
2000,8625.0,67.85653906035114
2000,8656.25,67.86806403260435
2000,8687.5,67.87962748405786
2000,8718.75,67.89122938743576
2000,8750.0,67.90286971531933
2000,8781.25,67.91454844014834
2000,8812.5,67.92626553422232
2000,8843.75,67.93802096970182
2000,8875.0,67.94981471860967
2000,8906.25,67.96164675283211
2000,8937.5,67.97351704412003
2000,8968.75,67.98542556409014
2000,9000.0,67.997372284226
2000,9031.25,68.00935717587933
2000,9062.5,68.0213802102709
2000,9093.75,68.03344135849173
2000,9125.0,68.04554059150409
2000,9156.25,68.05767788014259
2000,9187.5,68.06985319511512
2000,9218.75,68.0820665070039
2000,9250.0,68.09431778626647
2000,9281.25,68.10660700323662
2000,9312.5,68.11893412812533
2000,9343.75,68.13129913102178
2000,9375.0,68.14370198189415
2000,9406.25,68.15614265059061
2000,9437.5,68.16862110684013
2000,9468.75,68.18113732025346
2000,9500.0,68.19369126032385
2000,9531.25,68.20628289642798
2000,9562.5,68.21891219782678
2000,9593.75,68.23157913366623
2000,9625.0,68.24428367297813
2000,9656.25,68.25702578468093
2000,9687.5,68.26980543758054
2000,9718.75,68.282622600371
2000,9750.0,68.29547724163533
2000,9781.25,68.30836932984619
2000,9812.5,68.32129883336668
2000,9843.75,68.33426572045101
2000,9875.0,68.34726995924527
2000,9906.25,68.36031151778803
2000,9937.5,68.37339036401114
2000,9968.75,68.38650646574033
2000,10000.0,68.39965979069594
2000,10031.25,68.41285030649352
2000,10062.5,68.42607798064455
2000,10093.75,68.43934278055701
2000,10125.0,68.45264467353608
2000,10156.25,68.46598362678475
2000,10187.5,68.47935960740438
2000,10218.75,68.49277258239542
2000,10250.0,68.5062225186579
2000,10281.25,68.51970938299212
2000,10312.5,68.53323314209915
2000,10343.75,68.5467937625815
2000,10375.0,68.56039121094364
2000,10406.25,68.57402545359253
2000,10437.5,68.58769645683827
2000,10468.75,68.60140418689461
2000,10500.0,68.61514860987948
2000,10531.25,68.62892969181556
2000,10562.5,68.64274739863077
2000,10593.75,68.6566016961589
2000,10625.0,68.67049255013997
2000,10656.25,68.68441992622091
2000,10687.5,68.69838378995598
2000,10718.75,68.7123841068073
2000,10750.0,68.72642084214537
2000,10781.25,68.7404939612495
2000,10812.5,68.75460342930839
2000,10843.75,68.76874921142056
2000,10875.0,68.78293127259482
2000,10906.25,68.79714957775083
2000,10937.5,68.81140409171947
2000,10968.75,68.82569477924334
2000,11000.0,68.84002160497727
2000,11031.25,68.85438453348871
2000,11062.5,68.86878352925825
2000,11093.75,68.88321855668002
2000,11125.0,68.89768958006216
2000,11156.25,68.91219656362725
2000,11187.5,68.92673947151275
2000,11218.75,68.94131826777148
2000,11250.0,68.95593291637196
2000,11281.25,68.97058338119895
2000,11312.5,68.98526962605375
2000,11343.75,68.99999161465476
2000,11375.0,69.01474931063777
2000,11406.25,69.02954267755646
2000,11437.5,69.04437167888277
2000,11468.75,69.0592362780073
2000,11500.0,69.07413643823979
2000,11531.25,69.08907212280943
2000,11562.5,69.10404329486528
2000,11593.75,69.11904991747672
2000,11625.0,69.1340919536338
2000,11656.25,69.14916936624763
2000,11687.5,69.16428211815078
2000,11718.75,69.17943017209768
2000,11750.0,69.19461349076495
2000,11781.25,69.20983203675185
2000,11812.5,69.22508577258063
2000,11843.75,69.24037466069686
2000,11875.0,69.2556986634699
2000,11906.25,69.27105774319318
2000,11937.5,69.28645186208462
2000,11968.75,69.30188098228699
2000,12000.0,69.31734506586827
2000,12031.25,69.33284407482199
2000,12062.5,69.34837797106763
2000,12093.75,69.36394671645095
2000,12125.0,69.3795502727444
2000,12156.25,69.39518860164736
2000,12187.5,69.41086166478662
2000,12218.75,69.42656942371666
2000,12250.0,69.44231183992004
2000,12281.25,69.45808887480767
2000,12312.5,69.47390048971926
2000,12343.75,69.4897466459236
2000,12375.0,69.50562730461893
2000,12406.25,69.52154242693321
2000,12437.5,69.5374919739246
2000,12468.75,69.55347590658165
2000,12500.0,69.56949418582374
2000,12531.25,69.58554677250136
2000,12562.5,69.60163362739645
2000,12593.75,69.61775471122276
2000,12625.0,69.63390998462614
2000,12656.25,69.65009940818491
2000,12687.5,69.66632294241018
2000,12718.75,69.68258054774611
2000,12750.0,69.69887218457033
2000,12781.25,69.71519781319424
2000,12812.5,69.73155739386327
2000,12843.75,69.74795088675728
2000,12875.0,69.76437825199083
2000,12906.25,69.78083944961352
2000,12937.5,69.79733443961032
2000,12968.75,69.81386318190184
2000,13000.0,69.83042563634467
2000,13031.25,69.84702176273177
2000,13062.5,69.86365152079262
2000,13093.75,69.88031487019369
2000,13125.0,69.89701177053865
2000,13156.25,69.91374218136875
2000,13187.5,69.93050606216306
2000,13218.75,69.94730337233885
2000,13250.0,69.96413407125183
2000,13281.25,69.98099811819652
2000,13312.5,69.99789547240648
2000,13343.75,70.01482609305471
2000,13375.0,70.03178993925385
2000,13406.25,70.04878697005657
2000,13437.5,70.06581714445582
2000,13468.75,70.08288042138516
2000,13500.0,70.09997675971901
2000,13531.25,70.11710611827306
2000,13562.5,70.1342684558044
2000,13593.75,70.15146373101199
2000,13625.0,70.16869190253685
2000,13656.25,70.18595292896238
2000,13687.5,70.20324676881468
2000,13718.75,70.2205733805628
2000,13750.0,70.23793272261908
2000,13781.25,70.25532475333942
2000,13812.5,70.27274943102357
2000,13843.75,70.29020671391544
2000,13875.0,70.30769656020335
2000,13906.25,70.32521892802039
2000,13937.5,70.34277377544464
2000,13968.75,70.36036106049951
2000,14000.0,70.37798074115398
2000,14031.25,70.39563277532294
2000,14062.5,70.41331712086742
2000,14093.75,70.43103373559497
2000,14125.0,70.4487825772598
2000,14156.25,70.46656360356324
2000,14187.5,70.48437677215388
2000,14218.75,70.50222204062791
2000,14250.0,70.52009936652942
2000,14281.25,70.53800870735068
2000,14312.5,70.55595002053238
2000,14343.75,70.57392326346395
2000,14375.0,70.59192839348385
2000,14406.25,70.60996536787982
2000,14437.5,70.62803414388918
2000,14468.75,70.6461346786991
2000,14500.0,70.66426692944688
2000,14531.25,70.68243085322025
2000,14562.5,70.70062640705764
2000,14593.75,70.7188535479484
2000,14625.0,70.73711223283318
2000,14656.25,70.75540241860413
2000,14687.5,70.77372406210523
2000,14718.75,70.79207712013248
2000,14750.0,70.81046154943428
2000,14781.25,70.82887730671165
2000,14812.5,70.84732434861851
2000,14843.75,70.86580263176195
2000,14875.0,70.88431211270252
2000,14906.25,70.90285274795448
2000,14937.5,70.92142449398612
2000,14968.75,70.94002730721998
2000,15000.0,70.95866114403312
2000,15031.25,70.97732596075744
2000,15062.5,70.99602171367994
2000,15093.75,71.01474835904293
2000,15125.0,71.0335058530444
2000,15156.25,71.05229415183818
2000,15187.5,71.07111321153434
2000,15218.75,71.0899629881993
2000,15250.0,71.10884343785625
2000,15281.25,71.12775451648533
2000,15312.5,71.14669618002391
2000,15343.75,71.16566838436688
2000,15375.0,71.18467108536693
2000,15406.25,71.20370423883475
2000,15437.5,71.22276780053937
2000,15468.75,71.24186172620838
2000,15500.0,71.26098597152821
2000,15531.25,71.28014049214444
2000,15562.5,71.29932524366197
2000,15593.75,71.31854018164535
2000,15625.0,71.33778526161903
2000,15656.25,71.35706043906768
2000,15687.5,71.37636566943631
2000,15718.75,71.39570090813069
2000,15750.0,71.41506611051751
2000,15781.25,71.43446123192473
2000,15812.5,71.45388622764172
2000,15843.75,71.47334105291964
2000,15875.0,71.49282566297164
2000,15906.25,71.51234001297316
2000,15937.5,71.53188405806212
2000,15968.75,71.55145775333926
2000,16000.0,71.57106105386839
5000,0.0,73.99440008672038
5000,31.25,73.99499053783214
5000,62.5,73.99675562737522
5000,93.75,73.99967674587948
5000,125.0,74.00372347412089
5000,156.25,74.00885444451896
5000,187.5,74.01501848312978
5000,218.75,74.02215597472042
5000,250.0,74.03020038531136
5000,281.25,74.03907987334361
5000,312.5,74.04871892209177
5000,343.75,74.05903993149578
5000,375.0,74.06996471630525
5000,406.25,74.08141586823855
5000,437.5,74.09331795164739
5000,468.75,74.10559851394252
5000,500.0,74.11818890295109
5000,531.25,74.1310248928519
5000,562.5,74.1440471280127
5000,593.75,74.15720139980128
5000,625.0,74.17043877530067
5000,656.25,74.18371559900541
5000,687.5,74.196993389267
5000,718.75,74.21023865079123
5000,750.0,74.22342262316735
5000,781.25,74.23652098351067
5000,812.5,74.24951351906728
5000,843.75,74.26238378326275
5000,875.0,74.27511874632539
5000,906.25,74.28770844939086
5000,937.5,74.30014566896733
5000,968.75,74.3124255968515
5000,1000.0,74.32454553904907
5000,1031.25,74.33650463597021
5000,1062.5,74.34830360512302
5000,1093.75,74.35994450669905
5000,1125.0,74.37143053180476
5000,1156.25,74.38276581261742
5000,1187.5,74.39395525340547
5000,1218.75,74.4050043811275
5000,1250.0,74.41591921418843
5000,1281.25,74.42670614786662
5000,1312.5,74.43737185491487
5000,1343.75,74.44792319986794
5000,1375.0,74.45836716564669
5000,1406.25,74.46871079112682
5000,1437.5,74.4789611184297
5000,1468.75,74.48912514878842
5000,1500.0,74.49920980594106
5000,1531.25,74.50922190609992
5000,1562.5,74.51916813363987
5000,1593.75,74.52905502173844
5000,1625.0,74.5388889372838
5000,1656.25,74.54867606944426
5000,1687.5,74.55842242136437
5000,1718.75,74.5681338045168
5000,1750.0,74.5778158352979
5000,1781.25,74.58747393350691
5000,1812.5,74.59711332239635
5000,1843.75,74.60673903002143
5000,1875.0,74.61635589165456
5000,1906.25,74.62596855306275
5000,1937.5,74.63558147447422
5000,1968.75,74.64519893508624
5000,2000.0,74.65482503798744
5000,2031.25,74.66446371538717
5000,2062.5,74.67411873406154
5000,2093.75,74.68379370093906
5000,2125.0,74.69349206876281
5000,2156.25,74.70321714177511
5000,2187.5,74.7129720813815
5000,2218.75,74.72275991175762
5000,2250.0,74.73258352537016
5000,2281.25,74.74244568838822
5000,2312.5,74.7523490459671
5000,2343.75,74.76229612739017
5000,2375.0,74.7722893510582
5000,2406.25,74.78233102931871
5000,2437.5,74.79242337313022
5000,2468.75,74.80256849655846
5000,2500.0,74.81276842110341
5000,2531.25,74.82302507985722
5000,2562.5,74.83334032149473
5000,2593.75,74.84371591409874
5000,2625.0,74.8541535488233
5000,2656.25,74.8646548433988
5000,2687.5,74.87522134548287
5000,2718.75,74.88585453586208
5000,2750.0,74.89655583150878
5000,2781.25,74.9073265884985
5000,2812.5,74.91816810479274
5000,2843.75,74.92908162289238
5000,2875.0,74.94006833236695
5000,2906.25,74.95112937226477
5000,2937.5,74.96226583340894
5000,2968.75,74.9734787605843
5000,3000.0,74.98476915462011
5000,3031.25,74.99613797437301
5000,3062.5,75.00758613861512
5000,3093.75,75.01911452783145
5000,3125.0,75.03072398593086
5000,3156.25,75.04241532187496
5000,3187.5,75.05418931122853
5000,3218.75,75.06604669763549
5000,3250.0,75.07798819422389
5000,3281.25,75.09001448494355
5000,3312.5,75.10212622583948
5000,3343.75,75.11432404626437
5000,3375.0,75.1266085500331
5000,3406.25,75.13898031652224
5000,3437.5,75.15143990171711
5000,3468.75,75.16398783920926
5000,3500.0,75.17662464114646
5000,3531.25,75.18935079913815
5000,3562.5,75.20216678511788
5000,3593.75,75.21507305216548
5000,3625.0,75.22807003529064
5000,3656.25,75.24115815217996
5000,3687.5,75.25433780390917
5000,3718.75,75.26760937562243
5000,3750.0,75.28097323718022
5000,3781.25,75.29442974377743
5000,3812.5,75.30797923653301
5000,3843.75,75.32162204305287
5000,3875.0,75.33535847796698
5000,3906.25,75.34918884344229
5000,3937.5,75.36311342967242
5000,3968.75,75.37713251534534
5000,4000.0,75.39124636809007
5000,4031.25,75.40545524490364
5000,4062.5,75.4197593925589
5000,4093.75,75.43415904799441
5000,4125.0,75.44865443868717
5000,4156.25,75.46324578300896
5000,4187.5,75.47793329056721
5000,4218.75,75.49271716253101
5000,4250.0,75.50759759194308
5000,4281.25,75.52257476401826
5000,4312.5,75.53764885642923
5000,4343.75,75.55282003958001
5000,4375.0,75.568088476868
5000,4406.25,75.58345432493464
5000,4437.5,75.59891773390588
5000,4468.75,75.61447884762232
5000,4500.0,75.6301378038599
5000,4531.25,75.6458947345413
5000,4562.5,75.66174976593878
5000,4593.75,75.67770301886854
5000,4625.0,75.69375460887721
5000,4656.25,75.7099046464207
5000,4687.5,75.72615323703577
5000,4718.75,75.74250048150488
5000,4750.0,75.75894647601406
5000,4781.25,75.77549131230485
5000,4812.5,75.79213507781995
5000,4843.75,75.80887785584318
5000,4875.0,75.82571972563392
5000,4906.25,75.84266076255636
5000,4937.5,75.85970103820353
5000,4968.75,75.87684062051665
5000,5000.0,75.89407957389986
5000,5031.25,75.91141795933049
5000,5062.5,75.9288558344651
5000,5093.75,75.94639325374149
5000,5125.0,75.96403026847693
5000,5156.25,75.9817669269625
5000,5187.5,75.99960327455406
5000,5218.75,76.01753935375974
5000,5250.0,76.03557520432416
5000,5281.25,76.05371086330953
5000,5312.5,76.07194636517384
5000,5343.75,76.09028174184611
5000,5375.0,76.10871702279884
5000,5406.25,76.12725223511798
5000,5437.5,76.14588740357023
5000,5468.75,76.16462255066797
5000,5500.0,76.18345769673188
5000,5531.25,76.20239285995129
5000,5562.5,76.22142805644245
5000,5593.75,76.2405633003046
5000,5625.0,76.2597986036743
5000,5656.25,76.27913397677762
5000,5687.5,76.29856942798064
5000,5718.75,76.31810496383822
5000,5750.0,76.33774058914103
5000,5781.25,76.35747630696095
5000,5812.5,76.37731211869495
5000,5843.75,76.39724802410753
5000,5875.0,76.41728402137163
5000,5906.25,76.43742010710818
5000,5937.5,76.45765627642444
5000,5968.75,76.47799252295083
5000,6000.0,76.49842883887679
5000,6031.25,76.51896521498529
5000,6062.5,76.53960164068623
5000,6093.75,76.56033810404885
5000,6125.0,76.58117459183292
5000,6156.25,76.60211108951903
5000,6187.5,76.62314758133788
5000,6218.75,76.64428405029865
5000,6250.0,76.6655204782164
5000,6281.25,76.68685684573859
5000,6312.5,76.70829313237094
5000,6343.75,76.72982931650222
5000,6375.0,76.75146537542842
5000,6406.25,76.77320128537616
5000,6437.5,76.79503702152527
5000,6468.75,76.81697255803083
5000,6500.0,76.83900786804436
5000,6531.25,76.86114292373455
5000,6562.5,76.88337769630714
5000,6593.75,76.90571215602439
5000,6625.0,76.92814627222386
5000,6656.25,76.95068001333667
5000,6687.5,76.97331334690516
5000,6718.75,76.99604623960009
5000,6750.0,77.0188786572373
5000,6781.25,77.04181056479389
5000,6812.5,77.06484192642388
5000,6843.75,77.08797270547349
5000,6875.0,77.11120286449595
5000,6906.25,77.1345323652658
5000,6937.5,77.15796116879294
5000,6968.75,77.18148923533613
5000,7000.0,77.20511652441621
5000,7031.25,77.22884299482884
5000,7062.5,77.252668604657
5000,7093.75,77.2765933112831
5000,7125.0,77.30061707140064
5000,7156.25,77.32473984102575
5000,7187.5,77.34896157550826
5000,7218.75,77.3732822295425
5000,7250.0,77.39770175717786
5000,7281.25,77.42222011182898
5000,7312.5,77.44683724628571
5000,7343.75,77.47155311272284
5000,7375.0,77.49636766270952
5000,7406.25,77.52128084721836
5000,7437.5,77.54629261663449
5000,7468.75,77.57140292076419
5000,7500.0,77.59661170884337
5000,7531.25,77.62191892954584
5000,7562.5,77.64732453099138
